train losses     45:	0.5797	0.3063	0.2228	0.2092	0.3235	0.3134	0.3218	 0.327	0.3547	0.3542	0.6151	0.6338	0.6671	0.6692	
train losses     46:	0.5588	0.3049	0.2217	0.2059	0.3234	0.3131	0.3193	0.3223	0.3532	 0.352	 0.615	0.6178	0.6534	0.6537	
train losses     47:	0.5643	0.3048	0.2212	0.2088	0.3235	0.3135	0.3203	0.3255	0.3539	0.3534	0.6127	0.6142	0.6025	0.6081	
train losses     48:	0.5546	0.3039	0.2215	0.2067	0.3231	0.3129	0.3166	0.3216	0.3507	0.3497	 0.563	 0.562	0.5903	0.5931	
train losses     49:	0.5595	0.3029	0.2202	0.2066	0.3229	0.3127	0.3145	0.3203	0.3504	0.3496	0.5826	0.5798	0.6018	0.6091	
train losses     50:	0.5563	0.3024	 0.221	0.2083	0.3228	0.3127	0.3174	0.3209	0.3503	0.3493	0.5534	 0.549	0.7192	0.7197	

val losses       50:	0.6071	0.2965	0.2221	0.2101	0.3252	0.2981	0.3471	0.3635	0.3475	0.3457	 1.384	 1.398	 1.387	 1.375	 | 0.6362 mean
                     	 1.462	0.7895	0.5776	0.5402	0.8255	0.7659	0.9329	0.9365	0.8908	0.8525	 3.538	 3.568	 3.754	 3.681	 | 2.359 quantile
                      	 5.438	 3.451	 1.926	 3.544	 2.847	  2.96	 2.108	 2.393	 2.796	 2.761	 8.219	 7.734	 7.609	  7.49	 | 8.219 max

train losses     51:	 0.576	0.3011	0.2204	0.2073	0.3226	0.3122	0.3172	0.3205	0.3483	 0.347	0.5389	0.5388	0.6321	0.6391	
train losses     52:	0.5628	0.3002	0.2209	0.2065	0.3225	0.3124	0.3162	0.3205	0.3479	0.3463	0.5183	 0.528	0.6465	0.6527	
train losses     53:	0.5757	0.3008	0.2199	0.2083	0.3222	 0.312	0.3142	0.3186	0.3459	0.3447	0.5651	 0.571	 0.616	0.6217	
train losses     54:	0.5614	0.2979	0.2188	0.2047	0.3217	0.3114	0.3138	0.3177	0.3451	 0.344	0.6328	0.6387	0.5653	0.5681	
train losses     55:	0.5552	0.2995	0.2206	0.2071	0.3218	0.3117	0.3149	0.3184	0.3448	0.3441	0.5433	 0.557	0.5309	0.5362	
train losses     56:	0.5648	0.2993	0.2218	0.2084	0.3214	0.3115	0.3138	0.3202	0.3435	0.3417	0.5144	0.5316	  0.53	0.5345	
train losses     57:	0.5499	0.2961	0.2191	0.2036	0.3214	0.3113	0.3099	0.3139	 0.342	0.3401	0.5762	0.5778	0.5262	0.5293	
train losses     58:	0.5479	0.2972	0.2204	0.2055	 0.321	0.3109	0.3123	0.3155	0.3418	0.3405	0.6136	 0.627	0.5783	0.5833	
train losses     59:	0.5601	0.2967	  0.22	0.2047	0.3207	0.3109	 0.311	0.3156	0.3412	0.3389	0.6063	 0.622	0.6385	0.6409	
train losses     60:	0.5427	0.2945	0.2171	 0.204	0.3208	0.3107	0.3123	0.3177	0.3403	0.3389	 0.516	0.5332	0.5339	0.5384	

val losses       60:	0.6108	0.2944	0.2219	0.2102	0.3248	0.2987	0.3489	0.3657	0.3491	0.3485	  1.43	 1.451	 1.438	 1.422	 | 0.651 mean
                     	 1.462	0.7889	0.5717	0.5435	0.8231	0.7655	0.9275	0.9414	0.8887	0.8566	 3.586	 3.609	   3.8	 3.704	 | 2.46 quantile
                      	 5.038	 3.694	 2.205	 3.768	 2.881	 2.849	 2.029	 2.282	 2.744	 2.684	 7.374	 7.635	 7.814	 7.903	 | 7.903 max

train losses     61:	0.5596	0.2931	0.2165	 0.202	0.3205	0.3103	0.3081	0.3121	0.3396	0.3372	0.4962	0.5198	0.5362	0.5389	
train losses     62:	0.5595	0.2935	0.2195	0.2047	0.3201	0.3103	  0.31	0.3142	0.3378	0.3358	 0.488	0.5087	0.4929	0.4989	
train losses     63:	0.5399	0.2924	0.2174	0.2045	0.3201	0.3099	0.3053	0.3111	0.3374	0.3351	0.5446	0.5567	0.4801	 0.487	
train losses     64:	0.5438	0.2925	0.2184	0.2051	  0.32	0.3101	0.3098	0.3142	0.3367	0.3348	 0.654	0.6481	0.5418	0.5447	
train losses     65:	0.5549	0.2928	0.2192	0.2051	0.3201	  0.31	0.3096	0.3117	0.3359	0.3334	0.5227	0.5254	0.4881	0.4936	
train losses     66:	0.5522	 0.291	0.2169	0.2026	0.3196	0.3094	0.3064	0.3089	0.3336	0.3316	0.4602	0.4667	0.4842	0.4846	
train losses     67:	0.5518	 0.292	0.2174	 0.203	0.3191	 0.309	0.3075	0.3093	0.3319	0.3296	0.4656	0.4729	0.4696	0.4737	
train losses     68:	0.5439	0.2891	 0.217	0.2033	 0.319	0.3088	0.3054	0.3083	0.3311	0.3292	0.4754	0.4741	0.4729	0.4744	
train losses     69:	0.5531	0.2899	0.2167	0.2037	0.3189	0.3091	0.3028	0.3083	0.3323	0.3302	 0.457	0.4721	0.5447	0.5503	
train losses     70:	0.5427	0.2887	0.2173	0.2019	0.3188	0.3088	0.3029	0.3075	0.3313	0.3286	0.4506	0.4586	0.4931	0.4956	

val losses       70:	 0.595	0.2903	0.2194	0.2072	 0.324	0.2973	 0.344	0.3603	0.3523	0.3516	 1.347	 1.362	 1.404	 1.385	 | 0.6314 mean
                     	 1.436	0.7659	0.5684	0.5392	0.8207	 0.764	0.9163	0.9275	0.8897	0.8594	 3.472	  3.54	 3.684	  3.58	 | 2.351 quantile
                      	 5.214	 3.816	 2.381	 3.819	  2.91	 2.909	 1.969	 2.245	 2.739	 2.789	 6.863	 7.321	 7.827	 7.522	 | 7.827 max

train losses     71:	0.5463	0.2875	0.2162	0.2023	0.3184	0.3084	0.3048	0.3074	0.3308	0.3278	0.4436	0.4438	0.4407	0.4411	
train losses     72:	0.5489	0.2874	0.2128	0.1999	0.3182	0.3083	 0.302	 0.308	0.3285	0.3273	0.4418	0.4482	 0.431	0.4375	
train losses     73:	0.5392	0.2869	0.2128	0.1988	0.3185	0.3081	0.3011	0.3037	 0.327	0.3242	0.4543	0.4519	 0.474	 0.477	
train losses     74:	0.5437	0.2867	0.2158	0.2025	0.3182	 0.308	0.3028	0.3077	0.3271	0.3249	0.4513	0.4603	0.4673	0.4725	
train losses     75:	0.5444	0.2854	 0.214	0.2003	0.3177	0.3076	0.3005	0.3048	0.3267	0.3236	0.5167	0.5146	0.4638	 0.469	
train losses     76:	0.5404	0.2843	0.2141	0.1994	0.3172	0.3069	0.3022	0.3036	0.3243	0.3217	0.4889	0.4942	0.4988	0.5022	
train losses     77:	0.5461	0.2841	0.2116	0.1973	0.3171	0.3068	0.2982	0.3021	0.3243	 0.322	0.5068	0.5106	0.4729	0.4763	
train losses     78:	0.5433	 0.284	0.2149	0.2002	0.3171	0.3071	0.3009	0.3027	0.3249	0.3222	 0.542	0.5389	0.4562	0.4597	
